PROFESSION_ID,SPECILISATION_ID,SPECILISATION_NAME,CR_BY,MOD_BY,ACTIVE,OFLINE,DATE
63.0,12.0,METALLURGICAL ENGINEERING AND MATERIALS SCIENCE,1.0,,Y,0,2021-04-07 11:02:52
63.0,13.0,MINING ENGINEERING,1.0,,Y,0,2021-04-07 11:02:52
63.0,14.0,MARINE ENGINEERING,1.0,,Y,0,2021-04-07 11:02:52
63.0,15.0,BIOENGINEERING,1.0,,Y,0,2021-04-07 11:02:52
63.0,16.0,ENERGY SYSTEMS ENGINEERING,1.0,,Y,0,2021-04-07 11:02:52
63.0,17.0,RELIABILITY ENGINEERING,1.0,,Y,0,2021-04-07 11:02:52
63.0,18.0,SYSTEMS AND CONTROL ENGINEERING,1.0,,Y,0,2021-04-07 11:02:52
63.0,19.0,ENVIRONMENTAL ENGINEERING,1.0,,Y,0,2021-04-07 11:02:52
63.0,20.0,NAVAL ARCHITECTURE AND SHIP BUILDING,1.0,,Y,0,2021-04-07 11:02:52
63.0,21.0,TEXTILE ENGINEERING,1.0,,Y,0,2021-04-07 11:02:52
63.0,22.0,COMBUSTION ENGINEERING,1.0,,Y,0,2021-04-07 11:02:52
63.0,23.0,POLYMER ENGINEERING,1.0,,Y,0,2021-04-07 11:02:52
63.0,24.0,FIRE ENGINEERING,5.0,,Y,0,2021-04-07 11:02:52
63.0,25.0,ELECTRONICS,4.0,,Y,0,2021-04-07 11:02:52
63.0,26.0,NUCLEAR ENGINEERING,4.0,,Y,0,2021-04-07 11:02:52
63.0,27.0,PETROLEUM ENGINEERING,4.0,,Y,0,2021-04-07 11:02:52
63.0,28.0,TRAINING AND PLACEMENT,1.0,,Y,0,2021-04-07 11:02:52
63.0,29.0,INSTRUMENTATION ENGINEERING,4.0,,Y,0,2021-04-07 11:02:52
63.0,30.0,INDUSTRIAL ENGINEERING,5.0,,Y,0,2021-04-07 11:02:52
63.0,31.0,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,5.0,,Y,0,2021-04-07 11:02:52
63.0,32.0,ELECTRONICS ENGINEERING,5.0,,Y,0,2021-04-07 11:02:52
63.0,33.0,ELECTRONICS AND COMMUNICATION ENGINEERING,5.0,,Y,0,2021-04-07 11:02:52
63.0,34.0,PRODUCTION ENGINEERING,5.0,,Y,0,2021-04-07 11:02:52
63.0,35.0,AEROSPACE ENGINEERING,5.0,,Y,0,2021-04-07 11:02:52
63.0,36.0,METALLERGICAL AND MATERIAL ENGG,5.0,,Y,0,2021-04-07 11:02:52
63.0,37.0,MATERIALS SCIENCE ,5.0,,Y,0,2021-04-07 11:02:52
63.0,38.0,CORROSION AND SURFACE COATINGS,5.0,,Y,0,2021-04-07 11:02:52
63.0,39.0,PHYSICAL METALLURGY,5.0,,Y,0,2021-04-07 11:02:52
63.0,40.0,MECHANICAL METALLURGY,5.0,,Y,0,2021-04-07 11:02:52
63.0,41.0,COMPUTER SCIENCE,5.0,,Y,0,2021-04-07 11:02:52
63.0,42.0,STRUCTURAL ENGINEERING,5.0,,Y,0,2021-04-07 11:02:52
63.0,43.0,ENGINEERING SERVICES,23.0,,Y,0,2021-04-07 11:02:52
63.0,44.0,GEOTECHNICAL ENGINEERING,45.0,,Y,0,2021-04-07 11:02:52
63.0,45.0,QUALITY ASSURANCE,61.0,,Y,0,2022-05-24 16:26:11
63.0,46.0,QUALITY ENGINEERING AND QUALITY MANAGEMENT,25.0,,Y,0,2022-06-21 10:12:42
63.0,47.0,MECHANICAL ENGINEERING TECHNOLOGY,66.0,,Y,0,2022-06-28 14:46:55
63.0,48.0,ELECTRICAL AND ELECTRONICS ENGINEERING,62.0,,Y,0,2022-06-28 15:20:48
63.0,49.0,AIR CRAFT,65.0,,Y,0,2022-07-04 12:10:03
63.0,50.0,CERAMIC ENGINEERING ,66.0,,Y,0,2022-07-06 12:03:09
63.0,51.0,MARKETING,65.0,,Y,0,2022-07-21 17:37:42
63.0,52.0,GAIL TEL TELEMETRY,65.0,,Y,0,2022-07-22 10:53:24
63.0,53.0,PROJECT,65.0,,Y,0,2022-07-25 16:28:00
63.0,54.0,CIVIL ENGINEERING(BUILDING MANAGEMENT SYSTEM(BMS)) ,66.0,,Y,0,2022-10-20 15:10:07
63.0,55.0,FOOD PROCESSING ENGINEERING,40.0,,Y,0,2023-02-08 12:25:21
63.0,56.0,COMPUTER ENGINEERING,66.0,,Y,0,2023-04-18 16:30:32
63.0,57.0,AGRICULTURAL ENGINEERING,66.0,,Y,0,2023-05-17 10:37:38
63.0,58.0,ENERGY,62.0,,Y,0,2023-06-22 15:38:27
63.0,59.0,AVIATION,67.0,,Y,0,2023-07-05 12:53:46
63.0,60.0,AVIATION,67.0,,Y,0,2023-07-05 12:55:47
63.0,61.0,AERONAUTICAL,67.0,,Y,0,2023-07-05 16:07:45
63.0,62.0,BIO MEDICAL ENGINEERING,62.0,,Y,0,2023-07-19 17:10:30
63.0,63.0,MATHEMATICS,67.0,,Y,0,2023-07-21 15:52:45
63.0,64.0,FINANCE AND PERSONAL,59.0,,N,0,2023-07-21 16:19:58
63.0,65.0,FINANCE AND PERSONAL,59.0,,N,0,2023-07-21 16:21:31
63.0,66.0,WIRELESS COMMUNICATION,61.0,,Y,0,2023-08-02 16:19:23
63.0,67.0,COMPUTER VISION(ARTIFICAL INTELLIGENCE),66.0,,Y,0,2023-08-04 11:29:36
63.0,68.0,PROJECT MANAGEMENT ,66.0,,Y,0,2023-08-05 15:28:19
63.0,69.0,INFORMATION AND COMMUNICATION ENGINEERING ,66.0,,Y,0,2023-08-05 15:57:27
63.0,70.0,POWER SYSTEM,66.0,,Y,0,2023-08-07 11:27:03
63.0,71.0,POWER ENGINEERING ,66.0,,Y,0,2023-08-07 12:25:57
63.0,72.0,RESOURCES ENGINEERING ,66.0,,Y,0,2023-08-29 16:38:04
63.0,73.0,BIO MEDICAL ENGINEERING ,66.0,66.0,Y,0,2023-08-30 10:14:53
63.0,74.0,"EARTH, OCEAN ATMOSPEHERE PLANETARY SCIENCES",66.0,,Y,0,2023-08-30 10:15:19
63.0,75.0,REMOTE SENSING,66.0,,Y,0,2023-08-30 10:15:38
63.0,76.0,BIO-SCIENCES,66.0,,Y,0,2023-09-01 17:31:22
63.0,77.0,TRANSPORTATION ENGINEERING,59.0,,Y,0,2023-10-10 11:40:44
63.0,78.0,ELECTRICAL MACHINES,59.0,,Y,0,2023-10-10 11:49:04
63.0,79.0,ENERGY AND RENEWABLE POWER,59.0,,Y,0,2023-10-10 11:51:55
63.0,80.0,POWER AND CONTROL,59.0,,Y,0,2023-10-10 11:52:17
63.0,81.0,"TRIBOLOGY, BIO-TRIBOLOGY, SURFACE ENGINEERING AND ENERGY TRANSFER",59.0,,Y,0,2023-10-10 11:57:01
63.0,82.0,"MULTIPHASE FLOW, BOILING HEAT TRANSFER, CONDENSATION REFRIGERATION",59.0,,Y,0,2023-10-10 12:05:19
63.0,83.0,"THERMAL SCIENCE ENGG.,CFD",59.0,,Y,0,2023-10-10 12:08:18
63.0,84.0,"OPTIMIZATION,CAD,COMPOSITE MATERIALS",59.0,,Y,0,2023-10-10 12:10:26
63.0,85.0,THERMAL POWER IC ENGINE,59.0,,Y,0,2023-10-10 12:13:11
63.0,86.0,ELECTRICAL,70.0,,Y,0,2023-12-19 12:13:26
63.0,87.0,ELECTRICAL,70.0,,Y,0,2023-12-19 12:13:53
63.0,88.0,METALLURGICAL ENGINEERING ,66.0,,Y,0,2024-01-01 12:55:05
63.0,89.0,AERO ENGINE STUDIES,66.0,,Y,0,2024-01-01 17:35:57
63.0,90.0,COMMUNICATION ENGINEERING,66.0,,Y,0,2024-01-03 11:02:39
63.0,91.0,ELECTRONICS AND INSTRUMENTATION ENGINEERING,62.0,,Y,0,2024-01-15 12:21:38
63.0,92.0,AME (AIRCRAFT MAINTENANCE ENGINEERING),66.0,,Y,0,2024-01-17 09:59:21
63.0,93.0,FISHERIES,59.0,,Y,0,2024-01-18 11:53:25
63.0,94.0,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,59.0,,Y,0,2024-03-15 11:39:25
63.0,95.0,NAVAL ARCHITECTURE,66.0,,Y,0,2024-08-05 17:52:08
63.0,96.0,FUEL ENGINEERING ,66.0,,Y,0,2025-01-06 10:33:41
63.0,97.0,MINERAL ENGINEERING ,66.0,,Y,0,2025-01-06 10:34:41
63.0,98.0,OCEAN ENGINEERING ,66.0,,Y,0,2025-01-13 09:56:08
63.0,99.0,BIO CHEMICAL ENGINEERING ,66.0,,Y,0,2025-01-14 15:57:33
63.0,100.0,CIVIL AND ENVIRONMENTAL ENGINEERING ,66.0,,Y,0,2025-02-27 11:21:22
63.0,101.0,INDUSTRIAL SAFETY,62.0,,Y,0,2025-03-24 15:38:51
63.0,102.0,OPTICS AND OPTOELECTRONICS,66.0,,Y,0,2025-03-24 15:42:56
63.0,103.0,MICROWAVE AND RADAR ENGINEERING ,66.0,,Y,0,2025-03-28 11:55:20
63.0,104.0,THEORETICAL AND COMPUTATIONAL CHEMISTRY,77.0,,Y,0,2025-03-28 11:59:21
63.0,105.0,AVIONICS OPTO MECHATRONICS SYSTEM DESIGN EVALUATION AND AIRWORTHINESS QUALIFACATION.,77.0,,Y,0,2025-04-07 11:38:52
63.0,106.0,"AGRIONICS INSTRUMENTATION RELATED TO SENSOR AND INSTRUMENTATION FOR PRE HARVEST, PLANT SCIENCE INTRU",77.0,,Y,0,2025-04-07 11:40:45
63.0,107.0,"ENGG. SCIENCE & TECHNOLOGY (COMPULATIONAL INSTRUMENTATION, STRATEGIC INSTRUMENTATIO, EARLY WARNING S",77.0,,Y,0,2025-04-07 11:46:35
63.0,108.0,"BIOMEDICAL APPLICATIONS, DESIGN DEVELOPMENT AND MANUFACTURING OF MECHANICAL SYSTEMS PROJECT MANAGEME",77.0,,Y,0,2025-04-07 11:54:11
63.0,109.0,BIOMEDICAL INSTRUMENTATION GAIT REHABITATION AND ASSISTIVE TECHNOLOGIES.,77.0,,Y,0,2025-04-07 11:55:23
63.0,110.0,PHOTONICS (OPTICAL FIBER AND INTRUMENTATION),77.0,,Y,0,2025-04-07 11:58:39
63.0,111.0,SCIENCE & TECHNOLOGY MANAGEMENT S&T CAPACITY BUILDING  R&D MANAGEMENT S&T POLICY SCIENCE COMMUNICATI,77.0,,Y,0,2025-04-07 12:01:26
63.0,112.0,NANO SCIENCE MODELING & SIMULATION BIO-SENSONS SPECTROSCOPY,77.0,,Y,0,2025-04-07 12:03:33
63.0,113.0,IMMAGING SOFT COMPUTERS,77.0,,Y,0,2025-04-07 12:04:09
63.0,114.0,THERMAL IMAGING MACHINE VISION IMAGE PROCESSING BIOMEDICAL INSTRUMENTATION.,77.0,,Y,0,2025-04-07 12:05:29
63.0,115.0,STATISTICS,77.0,,Y,0,2025-04-11 11:29:08
63.0,116.0,FLUID AND THERMAL SCIENCES,77.0,,Y,0,2025-04-11 11:36:12
63.0,117.0,MANUFACTURING SCIENCES,77.0,,Y,0,2025-04-11 11:36:57
63.0,118.0,"AIR POLLUTION, ATMOSPHERIC CHEMISTRY, CLIMATE CHANGE METEOROLOGY",77.0,,Y,0,2025-04-21 15:21:55
63.0,119.0,"PSYCHOLOGY, COGNITIVE AND BEHAVIORAL SCIENCES",77.0,,Y,0,2025-04-21 15:23:08
63.0,120.0,AERONAUTICAL ENGINEERING,66.0,,Y,0,2025-09-12 15:11:32
63.0,121.0,"COMMUNICATION & RADAR, CONTROL SYSTEMS, CIRCUIT THEORY",80.0,,Y,0,2025-10-22 12:17:17
64.0,1.0,ARUNACHAL PRADESH,5.0,,Y,0,2021-04-07 11:02:52
64.0,2.0,AGMUT,5.0,,Y,0,2021-04-07 11:02:52
64.0,3.0,JAMMU & KASHMIR,5.0,5.0,Y,0,2021-04-07 11:02:52
64.0,4.0,RAJASTHAN,5.0,,Y,0,2021-04-07 11:02:52
64.0,5.0,HARYANA,45.0,,Y,0,2021-04-07 11:02:52
64.0,6.0,ANDHRA PRADESH,23.0,,Y,0,2021-04-07 11:02:52
64.0,7.0,ASSAM MEGHALAYA,23.0,,Y,0,2021-04-07 11:02:52
64.0,8.0,BIHAR,23.0,,Y,0,2021-04-07 11:02:52
64.0,9.0,CHHATTISGARH,23.0,,Y,0,2021-04-07 11:02:52
64.0,10.0,GUJARAT,23.0,,Y,0,2021-04-07 11:02:52
64.0,11.0,HIMACHAL PRADESH,23.0,,Y,0,2021-04-07 11:02:52
64.0,12.0,JHARKHAND,23.0,,Y,0,2021-04-07 11:02:52
64.0,13.0,KARNATAKA,23.0,,Y,0,2021-04-07 11:02:52
64.0,14.0,KERALA,23.0,,Y,0,2021-04-07 11:02:52
64.0,15.0,MADHYA PRADESH,23.0,,Y,0,2021-04-07 11:02:52
64.0,16.0,MANIPUR,23.0,,Y,0,2021-04-07 11:02:52
64.0,17.0,NAGALAND,23.0,,Y,0,2021-04-07 11:02:52
64.0,18.0,ODISHA,23.0,,Y,0,2021-04-07 11:02:52
64.0,19.0,SIKKIM,23.0,,Y,0,2021-04-07 11:02:52
64.0,20.0,TAMIL NADU,23.0,,Y,0,2021-04-07 11:02:52
64.0,21.0,TELANGANA,23.0,,Y,0,2021-04-07 11:02:52
64.0,22.0,TRIPURA,23.0,,Y,0,2021-04-07 11:02:52
64.0,23.0,MISC.,23.0,71.0,Y,0,2021-04-07 11:02:52
64.0,24.0,WEST BENGAL,23.0,,Y,0,2021-04-07 11:02:52
64.0,25.0,UTTAR PRADESH,23.0,,Y,0,2021-04-07 11:02:52
64.0,26.0,NAGALAND,59.0,,N,0,2023-07-19 11:12:51
64.0,27.0,MAHARASHTRA,59.0,,Y,0,2024-06-04 11:50:12
64.0,28.0,PUNJAB,59.0,,Y,0,2024-06-04 17:02:37
64.0,29.0,MISC.,71.0,71.0,Y,0,2024-12-04 10:53:50
64.0,30.0,UTTARAKHAND,71.0,,Y,0,2024-12-04 10:54:06
65.0,1.0,ASSAMESE,1.0,,Y,0,2021-04-07 11:02:52
65.0,2.0,BENGALI,1.0,,Y,0,2021-04-07 11:02:52
65.0,3.0,GUJARATI,1.0,,Y,0,2021-04-07 11:02:52
65.0,4.0,HINDI,1.0,,Y,0,2021-04-07 11:02:52
65.0,5.0,KANNADA,1.0,,Y,0,2021-04-07 11:02:52
65.0,6.0,KASHMIRI,1.0,,Y,0,2021-04-07 11:02:52
65.0,7.0,KONKANI,1.0,,Y,0,2021-04-07 11:02:52
65.0,8.0,MALAYALAM,1.0,,Y,0,2021-04-07 11:02:52
65.0,9.0,MANIPURI,1.0,,Y,0,2021-04-07 11:02:52
65.0,10.0,MARATHI,1.0,,Y,0,2021-04-07 11:02:52
65.0,11.0,NEPALI,1.0,,Y,0,2021-04-07 11:02:52
65.0,12.0,ORIYA,1.0,,Y,0,2021-04-07 11:02:52
65.0,13.0,PUNJABI,1.0,,Y,0,2021-04-07 11:02:52
65.0,14.0,SANSKRIT,1.0,,Y,0,2021-04-07 11:02:52
65.0,15.0,SINDHI,1.0,,Y,0,2021-04-07 11:02:52
65.0,16.0,TAMIL,1.0,,Y,0,2021-04-07 11:02:52
65.0,17.0,TELUGU,1.0,,Y,0,2021-04-07 11:02:52
65.0,18.0,URDU,1.0,,Y,0,2021-04-07 11:02:52
65.0,19.0,BODO,1.0,,Y,0,2021-04-07 11:02:52
65.0,20.0,DOGRI,1.0,,Y,0,2021-04-07 11:02:52
65.0,21.0,MAITHILI,1.0,,Y,0,2021-04-07 11:02:52
65.0,22.0,SANTHALI,1.0,,Y,0,2021-04-07 11:02:52
65.0,23.0,ENGLISH TO HINDI AND VICE VERSA,4.0,,Y,0,2021-04-07 11:02:52
65.0,24.0,ENGLISH TO BENGALI AND VICE VERSA,4.0,,Y,0,2021-04-07 11:02:52
65.0,25.0,KANNADA TO ENGLISH AND VICE VERSA,5.0,,Y,0,2021-04-07 11:02:52
65.0,26.0,MATHILI TO ENGLISH VICE VERSA,5.0,,Y,0,2021-04-07 11:02:52
65.0,27.0,URDU TO ENGLISH VICE VERSA,5.0,,Y,0,2021-04-07 11:02:52
65.0,28.0,HINDI TO ENGLISH AND VICE VERSA,5.0,,Y,0,2021-04-07 11:02:52
65.0,29.0,SINHALESE,23.0,,Y,0,2021-04-07 11:02:52
65.0,30.0,ENGLISH,54.0,,Y,0,2021-04-16 15:56:32
65.0,31.0,HINDI TO TAMIL AND TAMIL TO HINDI,71.0,,Y,0,2024-12-16 11:13:39
67.0,1.0,OUTDOOR TRAINING,4.0,,Y,0,2021-04-07 11:02:52
67.0,2.0,AERONAUTICAL ENGINEERING,4.0,71.0,N,0,2021-04-07 11:02:52
67.0,3.0,ELECTRICAL  ELECTRONICS ENGINEERING,4.0,71.0,N,0,2021-04-07 11:02:52
67.0,4.0,FINANCIAL MANAGEMENT,4.0,,Y,0,2021-04-07 11:02:52
67.0,5.0,AUDITING,5.0,,Y,0,2021-04-07 11:02:52
68.0,1.0,CIVIL,1.0,,Y,0,2021-04-07 11:02:52
68.0,2.0,ELECTRICAL,1.0,,Y,0,2021-04-07 11:02:52
68.0,3.0,MECHANICAL,1.0,,Y,0,2021-04-07 11:02:52
68.0,4.0,ELECTRONICS AND TELECOMMUNICATIONS,1.0,,Y,0,2021-04-07 11:02:52
68.0,5.0,RAILWAYS ....IRSE,1.0,,Y,0,2021-04-07 11:02:52
68.0,6.0,RAILWAYS...IRSME,1.0,,Y,0,2021-04-07 11:02:52
68.0,7.0,RAILWAYS...IRSEE,1.0,,Y,0,2021-04-07 11:02:52
68.0,8.0,RAILWAYS...IRSSE,1.0,,Y,0,2021-04-07 11:02:52
68.0,9.0,RAILWAYS...IRSS,1.0,,Y,0,2021-04-07 11:02:52
68.0,10.0,CPWD,1.0,,Y,0,2021-04-07 11:02:52
68.0,11.0,ARMY...MES,1.0,,Y,0,2021-04-07 11:02:52
68.0,12.0,ORDNANCE...IOFS,1.0,,Y,0,2021-04-07 11:02:52
68.0,13.0,CENTRAL WATER COMMISSION...CWE,1.0,,Y,0,2021-04-07 11:02:52
68.0,14.0,CENTRAL WATER COMMISSION...CPE,1.0,,Y,0,2021-04-07 11:02:52
68.0,15.0,TELECOMMUNICATON...ITS,1.0,,Y,0,2021-04-07 11:02:52
68.0,16.0,SUSTAINABLE ENERGY ENGINEERING,77.0,,Y,0,2025-04-11 11:35:45
70.0,1.0,BACTERIAL GENETICS AND GENOMICS,23.0,,Y,0,2021-04-07 11:02:52
70.0,2.0,IMMUNOLOGY AND ANIMAL CELL CULTURE,23.0,,Y,0,2021-04-07 11:02:52
70.0,3.0,ANZYMOLOGY AND ENZYME TECHNOLOGY,23.0,66.0,N,0,2021-04-07 11:02:52
70.0,4.0,MOLECULAR BIOLOGY AND IMMUNOLOGY,23.0,,Y,0,2021-04-07 11:02:52
70.0,5.0,CANCER AND DEVELOPMENTAL BIOLOGY,59.0,,Y,0,2024-01-11 12:50:10
70.0,6.0,BIOINFORMATICS,62.0,,Y,0,2024-01-15 10:39:48
70.0,7.0,ENZYMOLOGY,66.0,,Y,0,2024-05-21 17:10:32
70.0,8.0,IMMUNOLOGY,66.0,,Y,0,2024-05-21 17:10:48
71.0,1.0,OUTDOOR TRAINING,4.0,,Y,0,2021-04-07 11:02:52
71.0,2.0,FOUNDATIONAL COURSE,23.0,,Y,0,2021-04-07 11:02:52
71.0,3.0,ASSOCIATE FELLOW,66.0,,Y,0,2023-07-14 14:57:13
71.0,4.0,ASSOCIATE FELLOW,66.0,,Y,0,2023-07-14 14:58:08
72.0,1.0,INTERIOR DESIGN AND DECORATION,5.0,,Y,0,2021-04-07 11:02:52
73.0,1.0,EXAM REFORMS,5.0,,Y,0,2021-04-07 11:02:52
74.0,1.0,HINDI STENOGRAPHY,27.0,,Y,0,2021-04-07 11:02:52
74.0,2.0,ENGLISH STENOGRAPHY,27.0,,Y,0,2021-04-07 11:02:52
77.0,1.0,1986,70.0,,Y,0,2024-01-29 14:28:11
80.0,1.0,FINANCIAL MANAGEMENT,4.0,,Y,0,2021-04-07 11:02:52
80.0,2.0,ORGANISATIONAL BEHAVIOUR,5.0,,Y,0,2021-04-07 11:02:52
80.0,3.0,MARKETING MANAGEMENT,5.0,,Y,0,2021-04-07 11:02:52
80.0,4.0,PERSONAL AND ADMINISTRATIVE MANAGEMENT,45.0,,Y,0,2021-04-07 11:02:52
80.0,5.0,OUALITY MANAGEMENT,59.0,,Y,0,2023-08-16 10:34:52
80.0,6.0,ENVIRONMENT,69.0,,Y,0,2023-11-07 12:22:20
80.0,7.0,NATURAL RESOURCES,69.0,,Y,0,2023-11-07 12:22:40
80.0,8.0,HUMAN RESOURCE MANAGEMENT ,66.0,,Y,0,2024-04-05 15:18:54
80.0,9.0,EDUCATIONAL MANAGEMENT,70.0,,Y,0,2024-05-08 12:42:01
80.0,10.0,BUSINESS MANAGEMENT ,66.0,,Y,0,2024-05-08 16:32:35
80.0,11.0,PUBLIC MANAGEMENT,66.0,,Y,0,2024-05-21 17:23:57
80.0,12.0,PROJECT MANAGEMENT ,66.0,,Y,0,2024-10-09 12:05:39
80.0,13.0,AIR TRAFFIC MANAGEMENT,66.0,,Y,0,2024-11-21 15:12:34
80.0,14.0,MATERIAL MANAGEMENT,66.0,,Y,0,2025-04-24 14:52:18
80.0,15.0,MARKETING OPERATIONS,66.0,,Y,0,2025-04-29 11:09:49
80.0,16.0,QUALITY SAFETY,73.0,,Y,0,2025-05-02 15:45:12
80.0,17.0,COMPUTER MANAGEMENT ,66.0,,Y,0,2025-05-30 15:27:41
80.0,18.0,SUPPLY CHAIN MANAGEMENT ,66.0,,Y,0,2025-06-10 12:26:50
80.0,19.0,RESOURCE MANAGEMENT,66.0,,Y,0,2025-06-13 11:52:27
80.0,20.0,CORPORATE PLANNING ,66.0,,Y,0,2025-08-27 16:32:43
80.0,21.0,INTERNATIONAL TRADE,66.0,,Y,0,2025-09-22 10:40:35
84.0,1.0,ATMOSPHERIC SCIENCE,5.0,,Y,0,2021-04-07 11:02:52
84.0,2.0,ELECTRONICS AND COMMUNICATION,23.0,,Y,0,2021-04-07 11:02:52
84.0,3.0,CHEMICAL SCIENCE,66.0,,Y,0,2024-11-20 12:35:45
84.0,4.0,RESEARCH AND DEVELOPMENT ,66.0,,Y,0,2024-11-20 12:36:07
85.0,1.0,ADMINISTRATION,4.0,,Y,0,2021-04-07 11:02:52
86.0,1.0,COMMUNICABLE DISEASE,5.0,,Y,0,2021-04-07 11:02:52
86.0,2.0,EPIDEMIOLOGY,5.0,,Y,0,2021-04-07 11:02:52
87.0,1.0,ADMINISTRATION,4.0,,Y,0,2021-04-07 11:02:52
87.0,2.0,OFFICIAL LANGUAGE,4.0,,Y,0,2021-04-07 11:02:52
87.0,3.0,STENOGRAPHER SERVICE,23.0,,Y,0,2021-04-07 11:02:52
88.0,1.0,NANOMATERIALS,66.0,,Y,0,2023-09-06 14:55:38
88.0,2.0,COMPOSITE SOLID PROPELLANTS,66.0,,Y,0,2023-09-06 14:55:55
88.0,3.0,MICROWAVE ASSISTED NANOSYNTHESIS,66.0,,Y,0,2023-09-06 14:56:19
88.0,4.0,THERMAL ANALYSIS OF SOLIDS,66.0,,Y,0,2023-09-06 14:56:55
88.0,5.0,SOLIDS AND CRYSTAL ENGINEERING,66.0,,Y,0,2023-09-06 14:57:36
88.0,6.0,FIBRE AND POLYMER SCIENCE,66.0,,Y,0,2023-11-30 10:12:35
89.0,1.0,SECURITY AND DEFENCE,4.0,,Y,0,2021-04-07 11:02:52
89.0,2.0,FIGHTER PILOT,5.0,,Y,0,2021-04-07 11:02:52
89.0,3.0,HELICOPTER PILOT,5.0,,Y,0,2021-04-07 11:02:52
90.0,1.0,MADHYA PRADESH,4.0,,Y,0,2021-04-07 11:02:52
90.0,2.0,KERALA,4.0,,Y,0,2021-04-07 11:02:52
90.0,3.0,MAHARASHTRA,4.0,,Y,0,2021-04-07 11:02:52
91.0,1.0,MARINE FISHERIES,4.0,,Y,0,2021-04-07 11:02:52
91.0,2.0,FISH PROCESSING TECHNOLGY,45.0,,Y,0,2021-04-07 11:02:52
91.0,3.0,INDUSTRIAL FISHERY TECHNOLOGY,45.0,,Y,0,2021-04-07 11:02:52
91.0,4.0,AQUACULTURE,61.0,,Y,0,2023-04-12 16:24:11
91.0,5.0,MARINE BIOLOGY,62.0,,Y,0,2023-11-28 13:02:24
91.0,6.0,FISHERIES RESOURCES AND MANAGEMENT,70.0,,Y,0,2024-01-11 17:41:25
91.0,7.0,EXTENSION AND SOCIAL SCIENCES,70.0,,Y,0,2024-02-01 15:20:56
91.0,8.0,FISHERIES ECONOMICS,70.0,,Y,0,2024-02-01 15:58:21
91.0,9.0,FISH GENETICS AND REPRODUCTION,70.0,,Y,0,2024-02-01 16:04:48
91.0,10.0,INLAND AND MARINE AQUACULTURE,70.0,,Y,0,2024-02-01 16:11:10
91.0,11.0,FISHERIES RESOURCE MANAGEMENT,70.0,,Y,0,2024-02-01 16:12:10
91.0,12.0,AQUATIC BIOSCIENCE,70.0,,Y,0,2024-02-01 16:21:53
91.0,13.0,ANIMAL/FISH NUTRITION ,66.0,,Y,0,2024-02-06 10:56:30
91.0,14.0,FISH AND FISHERY SCIENCE,66.0,,Y,0,2024-02-06 11:42:57
91.0,15.0,AQUATIC BIOLOGY,66.0,,Y,0,2024-02-06 13:59:03
91.0,16.0,FISH PRODUCTION AND MANAGEMENT,66.0,,Y,0,2024-08-01 10:36:05
91.0,17.0,TAXONOMY OF FISH AND SHELL FISH,66.0,66.0,Y,0,2024-08-01 10:38:54
95.0,1.0,JOURNALISM,5.0,,Y,0,2021-04-07 11:02:52
95.0,2.0,"PRINT COMMUNICATION, NEW MEDIA & MEDIA ENTERPRENEURSHIP",71.0,,Y,0,2024-11-27 14:57:03
99.0,1.0,C I S F,5.0,,Y,0,2021-04-07 11:02:52
100.0,1.0,FISHING GEAR AND VESSEL TECHNOLOGY,5.0,,Y,0,2021-04-07 11:02:52
101.0,1.0,BUDDHISM,5.0,,Y,0,2021-04-07 11:02:52
101.0,2.0,CHINESE BUDDHISM,5.0,,Y,0,2021-04-07 11:02:52
103.0,1.0,RAILWAY BOARD,5.0,,Y,0,2021-04-07 11:02:52
103.0,2.0,ORDNANCE FACTORY BOARD,5.0,,Y,0,2021-04-07 11:02:52
103.0,3.0,CENTRAL BOARD OF DIRECT TAXES,5.0,,Y,0,2021-04-07 11:02:52
103.0,4.0,CENTRAL BOARD OF CUSTOMS & EXCISES,5.0,,Y,0,2021-04-07 11:02:52
103.0,5.0,POSTAL BOARD,5.0,,Y,0,2021-04-07 11:02:52
103.0,6.0,BOARD OF REVENUE RAJASTHAN,45.0,,Y,0,2021-04-07 11:02:52
103.0,7.0,PETROLEUM AND NATURAL GAS REGULATORY BOARD,59.0,,Y,0,2023-08-21 12:43:33
112.0,1.0,HISTORY AND EDUCATION,45.0,,Y,0,2021-04-07 11:02:52
112.0,2.0,RESEARCH METHODOLOGY AND ADVANCED STATISTICS,70.0,,Y,0,2024-05-07 12:55:08
114.0,1.0,DIGITAL FORENSICS,66.0,,Y,0,2025-10-14 12:53:55
125.0,1.0,HUMANITITES,62.0,,Y,0,2024-01-16 11:16:14
130.0,1.0,AGRICULTURAL STATISTICS,70.0,,Y,0,2024-01-12 15:18:26
130.0,2.0,SOIL SCIENCE,70.0,,Y,0,2024-01-31 16:55:54
130.0,3.0,AGRICULTURAL CHEMISTRY,70.0,,Y,0,2024-01-31 16:56:10
130.0,4.0,AGRICULTURAL ENTOMOLOGY,70.0,,Y,0,2024-01-31 17:11:53
130.0,5.0,AGRICULTURAL ENGINEERING,70.0,,Y,0,2024-01-31 17:18:18
130.0,6.0,AGRICULTURAL ECONOMICS,70.0,,Y,0,2024-01-31 17:27:52
